"Id","SalePrice"
2848,219938.174337898
2849,198525.48124685
2850,277596.291542575
2851,216711.283679177
2852,235776.121253641
2853,235190.792515571
2854,142117.012720204
2855,203001.391118965
2856,202421.885433961
2857,188628.847131572
2858,206691.795424027
2859,117870.922668859
2860,136781.987468424
2861,127720.128789192
2862,191307.892366935
2863,130858.432968009
2864,237833.866618268
2865,144187.180586589
2866,143400.667053717
2867,94951.9072626307
2868,100046.778648741
2869,98671.6763640783
2870,129536.877515191
2871,88943.2935741345
2872,48485.2438629371
2873,103064.351875903
2874,133498.279660716
2875,117361.046603716
2876,160926.911713841
2877,138157.448744762
2878,171878.953871261
2879,137411.065316688
2880,100105.818102138
2881,150633.826467426
2882,176215.939709896
2883,199713.9102107
2884,208111.633151379
2885,187141.235276096
2886,235999.748969479
2887,90929.4176175809
2888,132289.880181133
2889,55229.3733829015
2890,74304.3973791372
2891,134263.021086461
2892,51733.7008632774
2893,91091.7471213672
2894,57545.6498679801
2895,332514.393466656
2896,280946.650735186
2897,203302.396839561
2898,153671.868487259
2899,206235.100796924
2900,160967.090749004
2901,198682.422876688
2902,186843.358803305
2903,317847.280171943
2904,336896.9148352
2905,86915.5180936205
2906,206330.257528055
2907,110075.477739183
2908,129563.173935248
2909,151891.046416765
2910,77466.6325860611
2911,81568.8587074138
2912,148855.190680284
2913,82002.3166628566
2914,78203.5884366175
2915,85005.8379971209
2916,82812.0724842342
2917,165142.040352519
2918,121396.14416638
2919,215834.02436925
